plz,ort,stadtteil,termin,termin_vom,muellart,latitude,longitude,strasse_final
48155,Münster,,2025-12-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9590271,7.6803656,Ahornallee
48155,Münster,,2025-05-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9594868,7.6774331,Akazienallee
48155,Münster,,2025-06-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9594868,7.6774331,Akazienallee
48155,Münster,,2025-07-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9594868,7.6774331,Akazienallee
48155,Münster,,2025-08-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9594868,7.6774331,Akazienallee
48155,Münster,,2025-09-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9594868,7.6774331,Akazienallee
48155,Münster,,2025-10-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9594868,7.6774331,Akazienallee
48155,Münster,,2025-11-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9594868,7.6774331,Akazienallee
48155,Münster,,2025-12-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9594868,7.6774331,Akazienallee
48157,Münster,,2025-05-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9996578,7.7091887,Akeleiweg
48157,Münster,,2025-06-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9996578,7.7091887,Akeleiweg
48157,Münster,,2025-07-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9996578,7.7091887,Akeleiweg
48157,Münster,,2025-08-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9996578,7.7091887,Akeleiweg
48157,Münster,,2025-09-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9996578,7.7091887,Akeleiweg
48157,Münster,,2025-10-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9996578,7.7091887,Akeleiweg
48157,Münster,,2025-11-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9996578,7.7091887,Akeleiweg
48157,Münster,,2025-12-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9996578,7.7091887,Akeleiweg
48163,Münster,,2025-06-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9257008,7.5227636,Albachtener Straße
48163,Münster,,2025-07-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9257008,7.5227636,Albachtener Straße
48163,Münster,,2025-08-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9257008,7.5227636,Albachtener Straße
48163,Münster,,2025-09-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9257008,7.5227636,Albachtener Straße
48163,Münster,,2025-11-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9257008,7.5227636,Albachtener Straße
48163,Münster,,2025-12-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9257008,7.5227636,Albachtener Straße
48155,Münster,,2025-05-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518147,7.6361047,Albersloher Weg 1-11
48155,Münster,,2025-06-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518147,7.6361047,Albersloher Weg 1-11
48155,Münster,,2025-07-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518147,7.6361047,Albersloher Weg 1-11
48155,Münster,,2025-08-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518147,7.6361047,Albersloher Weg 1-11
48155,Münster,,2025-09-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518147,7.6361047,Albersloher Weg 1-11
48155,Münster,,2025-10-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518147,7.6361047,Albersloher Weg 1-11
48155,Münster,,2025-11-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518147,7.6361047,Albersloher Weg 1-11
48155,Münster,,2025-12-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518147,7.6361047,Albersloher Weg 1-11
48155,Münster,,2025-05-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518147,7.6361047,Albersloher Weg 88-92
48155,Münster,,2025-07-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518147,7.6361047,Albersloher Weg 88-92
48155,Münster,,2025-08-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518147,7.6361047,Albersloher Weg 88-92
48155,Münster,,2025-09-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518147,7.6361047,Albersloher Weg 88-92
48155,Münster,,2025-10-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518147,7.6361047,Albersloher Weg 88-92
48155,Münster,,2025-11-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518147,7.6361047,Albersloher Weg 88-92
48155,Münster,,2025-12-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518147,7.6361047,Albersloher Weg 88-92
48155,Münster,,2025-05-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 169-195
48155,Münster,,2025-06-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 169-195
48155,Münster,,2025-07-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 169-195
48155,Münster,,2025-08-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 169-195
48155,Münster,,2025-09-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 169-195
48155,Münster,,2025-10-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 169-195
48155,Münster,,2025-11-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 169-195
48155,Münster,,2025-12-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 169-195
48167,Münster,,2025-05-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9335257,7.6604467,Albersloher Weg 302
48167,Münster,,2025-06-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9335257,7.6604467,Albersloher Weg 302
48167,Münster,,2025-07-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9335257,7.6604467,Albersloher Weg 302
48167,Münster,,2025-08-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9335257,7.6604467,Albersloher Weg 302
48167,Münster,,2025-09-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9335257,7.6604467,Albersloher Weg 302
48167,Münster,,2025-10-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9335257,7.6604467,Albersloher Weg 302
48167,Münster,,2025-11-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9335257,7.6604467,Albersloher Weg 302
48167,Münster,,2025-12-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9335257,7.6604467,Albersloher Weg 302
48167,Münster,,2025-05-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 304-678
48167,Münster,,2025-06-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 304-678
48167,Münster,,2025-07-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 304-678
48167,Münster,,2025-08-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 304-678
48167,Münster,,2025-09-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 304-678
48167,Münster,,2025-10-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 304-678
48167,Münster,,2025-11-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 304-678
48167,Münster,,2025-12-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Albersloher Weg 304-678
48167,Münster,,2025-05-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9233255,7.6730185,Albersloher Weg 621-625
48167,Münster,,2025-07-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9233255,7.6730185,Albersloher Weg 621-625
48167,Münster,,2025-08-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9233255,7.6730185,Albersloher Weg 621-625
48167,Münster,,2025-09-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9233255,7.6730185,Albersloher Weg 621-625
48167,Münster,,2025-10-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9233255,7.6730185,Albersloher Weg 621-625
48167,Münster,,2025-11-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9233255,7.6730185,Albersloher Weg 621-625
48167,Münster,,2025-12-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9233255,7.6730185,Albersloher Weg 621-625
48165,Münster,,2025-05-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9096058,7.6893812,Albersloher Weg 722
48165,Münster,,2025-07-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9096058,7.6893812,Albersloher Weg 722
48165,Münster,,2025-08-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9096058,7.6893812,Albersloher Weg 722
48165,Münster,,2025-09-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9096058,7.6893812,Albersloher Weg 722
48165,Münster,,2025-10-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9096058,7.6893812,Albersloher Weg 722
48165,Münster,,2025-11-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9096058,7.6893812,Albersloher Weg 722
48165,Münster,,2025-12-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9096058,7.6893812,Albersloher Weg 722
48159,Münster,,2025-05-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.990049,7.6042098,Albert-Nadolle-Weg
48159,Münster,,2025-06-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.990049,7.6042098,Albert-Nadolle-Weg
48159,Münster,,2025-07-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.990049,7.6042098,Albert-Nadolle-Weg
48159,Münster,,2025-08-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.990049,7.6042098,Albert-Nadolle-Weg
48159,Münster,,2025-09-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.990049,7.6042098,Albert-Nadolle-Weg
48159,Münster,,2025-10-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.990049,7.6042098,Albert-Nadolle-Weg
48159,Münster,,2025-11-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.990049,7.6042098,Albert-Nadolle-Weg
48159,Münster,,2025-12-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.990049,7.6042098,Albert-Nadolle-Weg
48149,Münster,,2025-05-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9613333,7.5940814,Albert-Schweitzer-Campus
48149,Münster,,2025-06-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9613333,7.5940814,Albert-Schweitzer-Campus
48149,Münster,,2025-07-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9613333,7.5940814,Albert-Schweitzer-Campus
48149,Münster,,2025-08-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9613333,7.5940814,Albert-Schweitzer-Campus
48149,Münster,,2025-09-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9613333,7.5940814,Albert-Schweitzer-Campus
48149,Münster,,2025-10-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9613333,7.5940814,Albert-Schweitzer-Campus
48149,Münster,,2025-11-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9613333,7.5940814,Albert-Schweitzer-Campus
48149,Münster,,2025-05-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9649032,7.5986199,Albert-Schweitzer-Straße
48149,Münster,,2025-06-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9649032,7.5986199,Albert-Schweitzer-Straße
48149,Münster,,2025-07-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9649032,7.5986199,Albert-Schweitzer-Straße
48149,Münster,,2025-08-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9649032,7.5986199,Albert-Schweitzer-Straße
48149,Münster,,2025-09-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9649032,7.5986199,Albert-Schweitzer-Straße
48149,Münster,,2025-10-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9649032,7.5986199,Albert-Schweitzer-Straße
48149,Münster,,2025-11-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9649032,7.5986199,Albert-Schweitzer-Straße
48165,Münster,,2025-05-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9060729,7.6285222,Albertsheide
48165,Münster,,2025-06-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9060729,7.6285222,Albertsheide
48165,Münster,,2025-07-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9060729,7.6285222,Albertsheide
48165,Münster,,2025-08-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9060729,7.6285222,Albertsheide
48165,Münster,,2025-09-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9060729,7.6285222,Albertsheide
48165,Münster,,2025-10-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9060729,7.6285222,Albertsheide
48165,Münster,,2025-11-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9060729,7.6285222,Albertsheide
48165,Münster,,2025-12-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9060729,7.6285222,Albertsheide
48145,Münster,,2025-05-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9671397,7.65387,Albertstraße
48145,Münster,,2025-06-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9671397,7.65387,Albertstraße
48145,Münster,,2025-07-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9671397,7.65387,Albertstraße
48145,Münster,,2025-08-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9671397,7.65387,Albertstraße
48145,Münster,,2025-09-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9671397,7.65387,Albertstraße
48145,Münster,,2025-10-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9671397,7.65387,Albertstraße
48145,Münster,,2025-11-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9671397,7.65387,Albertstraße
48145,Münster,,2025-12-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9671397,7.65387,Albertstraße
48147,Münster,,2025-05-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9830958,7.6364398,Albrecht-Thaer-Straße
48147,Münster,,2025-06-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9830958,7.6364398,Albrecht-Thaer-Straße
48147,Münster,,2025-07-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9830958,7.6364398,Albrecht-Thaer-Straße
48147,Münster,,2025-08-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9830958,7.6364398,Albrecht-Thaer-Straße
48147,Münster,,2025-09-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9830958,7.6364398,Albrecht-Thaer-Straße
48147,Münster,,2025-10-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9830958,7.6364398,Albrecht-Thaer-Straße
48147,Münster,,2025-11-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9830958,7.6364398,Albrecht-Thaer-Straße
48147,Münster,,2025-12-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9830958,7.6364398,Albrecht-Thaer-Straße
48153,Münster,,2025-05-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9286364,7.6086954,Albsmeierweg
48153,Münster,,2025-06-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9286364,7.6086954,Albsmeierweg
48153,Münster,,2025-07-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9286364,7.6086954,Albsmeierweg
48153,Münster,,2025-08-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9286364,7.6086954,Albsmeierweg
48153,Münster,,2025-09-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9286364,7.6086954,Albsmeierweg
48153,Münster,,2025-10-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9286364,7.6086954,Albsmeierweg
48153,Münster,,2025-11-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9286364,7.6086954,Albsmeierweg
48153,Münster,,2025-12-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9286364,7.6086954,Albsmeierweg
48145,Münster,,2025-05-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9640725,7.6622539,Alerdinckstraße
48145,Münster,,2025-06-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9640725,7.6622539,Alerdinckstraße
48145,Münster,,2025-07-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9640725,7.6622539,Alerdinckstraße
48145,Münster,,2025-08-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9640725,7.6622539,Alerdinckstraße
48145,Münster,,2025-09-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9640725,7.6622539,Alerdinckstraße
48145,Münster,,2025-10-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9640725,7.6622539,Alerdinckstraße
48145,Münster,,2025-11-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9640725,7.6622539,Alerdinckstraße
48145,Münster,,2025-12-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9640725,7.6622539,Alerdinckstraße
48161,Münster,,2025-05-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9966307,7.5624438,Alexander-Hammer-Weg
48161,Münster,,2025-06-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9966307,7.5624438,Alexander-Hammer-Weg
48161,Münster,,2025-07-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9966307,7.5624438,Alexander-Hammer-Weg
48161,Münster,,2025-08-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9966307,7.5624438,Alexander-Hammer-Weg
48161,Münster,,2025-09-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9966307,7.5624438,Alexander-Hammer-Weg
48161,Münster,,2025-10-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9966307,7.5624438,Alexander-Hammer-Weg
48161,Münster,,2025-11-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9966307,7.5624438,Alexander-Hammer-Weg
48161,Münster,,2025-12-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9966307,7.5624438,Alexander-Hammer-Weg
48163,Münster,,2025-05-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.877746,7.5657719,Alexianerweg
48163,Münster,,2025-06-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.877746,7.5657719,Alexianerweg
48163,Münster,,2025-07-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.877746,7.5657719,Alexianerweg
48163,Münster,,2025-08-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.877746,7.5657719,Alexianerweg
